ProjectCode,ProjectTitle,ActionTypeDescription,ActionType,CallYear,PIC,Accreditation Type,NameInLatinCharacterSet,OrganisationType,City,CountryRegionDescription,DurationInMonths,ProjectStartDate,ProjectEndDate,Initial awarded grant(IAG),Topic Code,Topic Name,Horizontal Priority Name
2022-1-FI01-KA122-ADU-000077419,VOPille oppia Euroopasta,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10090001,,Koulutuskuntayhtymä Tavastia,School/Institute/Educational centre - Adult education,Hämeenlinna,Kanta-Häme,15,01/06/2022,31/08/2023, 26 430 € ,TOPIC-180_TOPIC-160_TOPIC-159,"Physical and mental health, well-being_Democracy and inclusive democratic participation_Awareness about the European Union",#N/A
2022-1-FI01-KA122-ADU-000077448,Eurooppalaisen koulutusyhteistyön kehittäminen digitaalisia alustoja hyödyntäen,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10071612,,Savonlinnan lyseon lukio ja Savonlinnan aikuislukio,School/Institute/Educational centre - Adult education,Savonlinna,Etelä-Savo,18,01/09/2022,29/02/2024, 5 998 € ,TOPIC-35_TOPIC-187_TOPIC-163,Teaching and learning of foreign languages_International relations and development cooperation_Digital skills and competences,#N/A
2022-1-FI01-KA122-ADU-000077586,Teknologiaosaamisen vahvistaminen,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10297679,,Nurmijärven Opiston kannatusyhdistys ry,Non-governmental organisation/association,Klaukkala,Helsinki-Uusimaa,18,01/08/2022,31/01/2024, 11 393 € ,TOPIC-97_TOPIC-72_TOPIC-163,New learning and teaching methods and approaches_Cooperation between educational institutions and business_Digital skills and competences,#N/A
2022-1-FI01-KA122-ADU-000077696,"Reidarin jäljillä Euroopassa, kansainvälisten yhteistyöverkostojen luominen vertaiskohteisiin",Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10241801,,"Särestöniemen museosäätiö sr, Kauko Sorjosen säätiö sr",Foundation,Kittilä,Lappi,18,01/06/2022,30/11/2023, 7 104 € ,TOPIC-73_TOPIC-187_TOPIC-170,"Social responsibility of educational institutions_International relations and development cooperation_Creating new, innovative or joint curricula or courses",#N/A
2022-1-FI01-KA122-ADU-000078210,Kunskapslyft för åländska rådgivare inom lantbruk och livsmedel,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10297246,,Ålands hushållningssällskap,Non-governmental organisation/association,Jomala,Ahvenanmaa,18,01/06/2022,30/11/2023, 46 198 € ,TOPIC-97_TOPIC-170_TOPIC-161,"New learning and teaching methods and approaches_Creating new, innovative or joint curricula or courses_Creativity, arts and culture",#N/A
2022-1-FI01-KA122-ADU-000079888,Pedagogisesti uudistuvat opettajat,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10051287,,Pieksämäen seutuopisto,School/Institute/Educational centre - Adult education,Pieksämäki,Etelä-Savo,18,27/07/2022,26/01/2024, 11 534 € ,TOPIC-72,Cooperation between educational institutions and business,#N/A
2021-2-FI01-KA122-ADU-000041732,Kehitys kuuluu kaikille: Saavutettavaa ilmiöoppimista Klubitalojen mielenterveyskuntoutujille ja henkilökunnalle,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2021,E10279921,,Suomen Klubitalot ry,Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,18,01/05/2022,31/10/2023, 43 475 € ,TOPIC-97_TOPIC-180,"New learning and teaching methods and approaches_Physical and mental health, well-being",#N/A
2021-2-FI01-KA122-ADU-000041703,Eurooppalaiset kielet ja kulttuurinen sivistys kestävän elämäntavan perustana,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2021,E10281973,,Puulan seutuopisto,School/Institute/Educational centre - Adult education,Joutsa,Keski-Suomi,18,01/01/2022,30/06/2023, 12 540 € ,TOPIC-102_TOPIC-165,"Bridging intercultural, intergenerational and social divide_Inclusion, promoting equality and non-discrimination",#N/A
2021-1-FI01-KA122-ADU-000020836,Inclusion Centered Promotion for Adult Migrants (ICPAM),Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2021,E10050182,,Puntland European Associations Network PEDAN ry,Non-governmental organisation/association,HELSINKI,Helsinki-Uusimaa,18,01/09/2021,28/02/2023, 16 006 € ,TOPIC-102_TOPIC-165,"Bridging intercultural, intergenerational and social divide_Inclusion, promoting equality and non-discrimination",#N/A
2021-1-FI01-KA122-ADU-000018260,The non-native adults learn,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2021,E10108147,,LOIMAA EVANKELINEN KANSAOPISTO,School/Institute/Educational centre - Adult education,Loimaa,Varsinais-Suomi,16,01/09/2021,31/12/2022, 20 506 € ,TOPIC-72_TOPIC-131_TOPIC-165,"Cooperation between educational institutions and business_Key competences development_Inclusion, promoting equality and non-discrimination",#N/A
2021-1-FI01-KA122-ADU-000018192,Kestävyyskoulutusta halki Euroopan,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2021,E10001261,,Suomen ympäristöopisto SYKLI Oy,Small and medium sized enterprise,Riihimäki,Kanta-Häme,18,14/10/2021,13/04/2023, 26 645 € ,TOPIC-102_TOPIC-159_TOPIC-165,"Bridging intercultural, intergenerational and social divide_Awareness about the European Union_Inclusion, promoting equality and non-discrimination",#N/A
2022-1-FI01-KA122-SCH-000069959,STEAM-pedagogiikan vahvistaminen Sampolan päiväkodissa,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10000787,,"Oulun kaupunki, sivistys- ja kulttuuripalvelut, Sampolan päiväkoti",School/Institute/Educational centre – General education (pre-primary level),Oulu,Pohjois-Pohjanmaa,18,01/08/2022,31/01/2024, 13 650 € ,TOPIC-170_TOPIC-168_TOPIC-163,"Creating new, innovative or joint curricula or courses_Development of disadvantaged rural and urban areas_Digital skills and competences",#N/A
2022-1-FI01-KA122-SCH-000070120,Learning teachers,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10004151,,Ahmon koulu,School/Institute/Educational centre – General education (basic education),Siilinjärvi,Pohjois-Savo,18,01/06/2022,30/11/2023, 20 905 € ,TOPIC-97_TOPIC-61_TOPIC-101,New learning and teaching methods and approaches_Green skills_Early childhood education and care,#N/A
2022-1-FI01-KA122-SCH-000070199,Kangasniemen kirkonkylän koulun kahden alkuopettajan kurssi Firenzessä 'Teaching English as a foreign language* TEFL 23.-25.9. 2022,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10296791,,"Kangasniemen kunta, Kirkonkylän koulu",School/Institute/Educational centre – General education (basic education),Kangasniemi,Etelä-Savo,8,22/09/2022,21/05/2023, 4 980 € ,TOPIC-170_TOPIC-132_TOPIC-102,"Creating new, innovative or joint curricula or courses_Preventing racism and discrimination_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000070374,Osallisuutta lisäävien opetusmenetelmien kehittäminen matematiikassa,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10196804,,"Paimion lukio,  Paimion kaupunki",School/Institute/Educational centre – General education (secondary level),Paimio,Varsinais-Suomi,6,21/09/2022,20/03/2023, 14 382 € ,TOPIC-35,Teaching and learning of foreign languages,#N/A
2022-1-FI01-KA122-SCH-000070569,Elokuvien keinoin sosiaaliseen muutokseen,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10186583,,Tornion yhteislyseon lukio,School/Institute/Educational centre – General education (secondary level),Tornio,Lappi,18,01/06/2022,30/11/2023, 22 490 € ,TOPIC-97_TOPIC-61_TOPIC-163,New learning and teaching methods and approaches_Green skills_Digital skills and competences,#N/A
2022-1-FI01-KA122-SCH-000071295,Nachhaltigkeit - kestävä kehitys,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10171839,,Iisalmen lyseo,School/Institute/Educational centre – General education (secondary level),Iisalmi,Pohjois-Savo,18,01/12/2022,31/05/2024, 17 730 € ,TOPIC-83_TOPIC-161_TOPIC-13,"European identity, citizenship and values_Creativity, arts and culture_Environment and climate change",#N/A
2022-1-FI01-KA122-SCH-000071388,Enhancing learning of children from diverse language backgrounds in Europe,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10142903,,Seminaarin koulu,School/Institute/Educational centre – General education (basic education),Hämeenlinna,Kanta-Häme,14,01/06/2022,31/07/2023, 22 620 € ,TOPIC-61_TOPIC-161_TOPIC-13,"Green skills_Creativity, arts and culture_Environment and climate change",#N/A
2022-1-FI01-KA122-SCH-000072688,LMO,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10172346,,Lauttasaaren musiikkiopiston kannatusyhdistys ry,Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,18,01/09/2022,29/02/2024, 3 585 € ,TOPIC-97_TOPIC-165_TOPIC-102,"New learning and teaching methods and approaches_Inclusion, promoting equality and non-discrimination_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000072735,"Gemenskap, Deltagande och Språk!",Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10034663,,Mäkelänrinteen lukio,School/Institute/Educational centre – General education (secondary level),Helsinki,Helsinki-Uusimaa,11,01/08/2022,30/06/2023, 29 700 € ,TOPIC-170_TOPIC-163_TOPIC-159,"Creating new, innovative or joint curricula or courses_Digital skills and competences_Awareness about the European Union",#N/A
2022-1-FI01-KA122-SCH-000073091,Feeling Good - Wellbeing in the School Community,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10147008,,Moision koulu,School/Institute/Educational centre – General education (basic education),Salo,Varsinais-Suomi,18,01/06/2022,30/11/2023, 57 212 € ,TOPIC-35_TOPIC-187_TOPIC-165,"Teaching and learning of foreign languages_International relations and development cooperation_Inclusion, promoting equality and non-discrimination",#N/A
2022-1-FI01-KA122-SCH-000073236,Innovativa metoder i mulitikulturella  samhällen,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10180396,,Lovisavikens skola,School/Institute/Educational centre – General education (basic education),Loviisa,Helsinki-Uusimaa,15,01/09/2022,30/11/2023, 15 256 € ,TOPIC-92_TOPIC-67_TOPIC-172,"Social assistance and welfare_Work-based learning_Initial and continuous training for teachers, trainers and other education staff",#N/A
2022-1-FI01-KA122-SCH-000073275,Industrial History of Two Twin Towns,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10290422,,Hyvinkään lukio,School/Institute/Educational centre – General education (secondary level),Hyvinkää,Helsinki-Uusimaa,18,01/06/2022,30/11/2023, 10 986 € ,TOPIC-165_TOPIC-163_TOPIC-102,"Inclusion, promoting equality and non-discrimination_Digital skills and competences_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000073372,Euroopan Unioni lähelle lukiolaisen arkea,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10084714,,Kiimingin lukio,School/Institute/Educational centre – General education (secondary level),Oulu,Pohjois-Pohjanmaa,18,01/06/2022,30/11/2023, 40 905 € ,TOPIC-72_TOPIC-70_TOPIC-163,Cooperation between educational institutions and business_Cultural heritage_Digital skills and competences,#N/A
2022-1-FI01-KA122-SCH-000073471,"Creating the Future Together: to Learn, to Educate and to Share by Job Shadowing",Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10084913,,Harjurinteen koulu,School/Institute/Educational centre – General education (basic education),Loviisa,Helsinki-Uusimaa,12,01/09/2022,31/08/2023, 2 960 € ,TOPIC-97_TOPIC-83_TOPIC-72,"New learning and teaching methods and approaches_European identity, citizenship and values_Cooperation between educational institutions and business",#N/A
2022-1-FI01-KA122-SCH-000073985,Hyvän mielen tilaisuus - Opiskelijoiden hyvinvoinnin tukeminen Karjaan lukiossa,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10202878,,Karjaan lukio,School/Institute/Educational centre – General education (secondary level),Karjaa,Helsinki-Uusimaa,18,01/06/2022,30/11/2023, 5 225 € ,TOPIC-187_TOPIC-163_TOPIC-131,International relations and development cooperation_Digital skills and competences_Key competences development,#N/A
2022-1-FI01-KA122-SCH-000074342,Voi hyvin - opi paremmin,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10164611,,Sotungin koulu,School/Institute/Educational centre – General education (basic education),Vantaa,Helsinki-Uusimaa,12,01/06/2022,31/05/2023, 25 633 € ,TOPIC-182_TOPIC-180_TOPIC-102,"Employability_Physical and mental health, well-being_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000074445,Lukion toimintakulttuuri tuumasta toimeen: arjenhallintaa ja osallisuutta kehittämässä,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10207039,,Haapaveden lukio,School/Institute/Educational centre – General education (secondary level),Haapavesi,Pohjois-Pohjanmaa,18,01/06/2022,30/11/2023, 25 490 € ,TOPIC-35_TOPIC-180_TOPIC-102,"Teaching and learning of foreign languages_Physical and mental health, well-being_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000074665,Collaborative learning in European School of Helsinki,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10157830,,European Schooling Helsinki,School/Institute/Educational centre – General education (basic education),Helsinki,Helsinki-Uusimaa,8,01/09/2022,30/04/2023, 22 010 € ,TOPIC-61_TOPIC-180_TOPIC-160,"Green skills_Physical and mental health, well-being_Democracy and inclusive democratic participation",#N/A
2022-1-FI01-KA122-SCH-000074992,Uusia tuulia - uusia ideoita (New winds - new ideas),Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10072949,,Keskuskoulu,School/Institute/Educational centre – General education (basic education),Raahe,Pohjois-Pohjanmaa,18,01/10/2022,31/03/2024, 27 560 € ,TOPIC-72_TOPIC-170_TOPIC-160,"Cooperation between educational institutions and business_Creating new, innovative or joint curricula or courses_Democracy and inclusive democratic participation",#N/A
2022-1-FI01-KA122-SCH-000075110,"Opiskelijoiden fyysisen ja psyykkisen hyvinvoinnin lisääminen päivittäisen liikunnan, laadukkaan unen ja terveellisten ravintotottumusten avulla.",Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10087326,,Muuramen lukio,School/Institute/Educational centre – General education (secondary level),Muurame,Keski-Suomi,18,01/09/2022,29/02/2024, 22 202 € ,TOPIC-97_TOPIC-172_TOPIC-161,"New learning and teaching methods and approaches_Initial and continuous training for teachers, trainers and other education staff_Creativity, arts and culture",#N/A
